# player track of capture 2026-09-15_13-16-33-496 (schema 0.34.0, mod 0.28.0): one line per consecutive brain tick from tick 1, the recorder player_px (his feet, player.Bottom) and player_vel columns, px_x,px_y,vel_x,vel_y
51925.15,5968.00,2.82,0.00
51928.05,5968.00,2.90,0.00
51931.03,5968.00,2.98,0.00
51934.09,5968.00,3.06,0.00
51936.95,5968.00,2.86,0.00
51939.89,5968.00,2.94,0.00
51942.91,5968.00,3.02,0.00
51945.73,5968.00,2.82,0.00
51948.35,5968.00,2.62,0.00
51950.69,5968.00,2.34,0.00
51952.75,5968.00,2.06,0.00
51954.53,5968.00,1.78,0.00
51956.03,5968.00,1.50,0.00
51957.25,5968.00,1.22,0.00
51958.19,5968.00,0.94,0.00
51958.85,5968.00,0.66,0.00
51959.23,5968.00,0.38,0.00
51959.33,5968.00,0.10,0.00
51959.35,5968.00,0.02,0.00
51959.29,5968.00,-0.06,0.00
51959.15,5968.00,-0.14,0.00
51958.93,5968.00,-0.22,0.00
51958.63,5968.00,-0.30,0.00
51958.25,5968.00,-0.38,0.00
51957.79,5968.00,-0.46,0.00
51957.25,5968.00,-0.54,0.00
51956.63,5968.00,-0.62,0.00
51955.93,5968.00,-0.70,0.00
51955.15,5968.00,-0.78,0.00
51954.29,5968.00,-0.86,0.00
51953.35,5968.00,-0.94,0.00
51952.33,5968.00,-1.02,0.00
51951.23,5968.00,-1.10,0.00
51950.05,5968.00,-1.18,0.00
51948.79,5968.00,-1.26,0.00
51947.45,5968.00,-1.34,0.00
51946.03,5968.00,-1.42,0.00
51944.53,5968.00,-1.50,0.00
51942.95,5968.00,-1.58,0.00
51941.29,5968.00,-1.66,0.00
51939.55,5968.00,-1.74,0.00
51937.73,5968.00,-1.82,0.00
51935.83,5968.00,-1.90,0.00
51933.85,5968.00,-1.98,0.00
51931.79,5968.00,-2.06,0.00
51929.65,5968.00,-2.14,0.00
51927.43,5968.00,-2.22,0.00
51925.13,5968.00,-2.30,0.00
51922.75,5968.00,-2.38,0.00
51920.29,5968.00,-2.46,0.00
51917.75,5968.00,-2.54,0.00
51915.41,5968.00,-2.34,0.00
51913.36,5968.00,-2.06,0.00
51911.57,5968.00,-1.78,0.00
51910.07,5968.00,-1.50,0.00
51908.86,5968.00,-1.22,0.00
51907.91,5968.00,-0.94,0.00
51907.25,5968.00,-0.66,0.00
51906.88,5968.00,-0.38,0.00
51906.77,5968.00,-0.10,0.00
51906.75,5968.00,-0.02,0.00
51906.81,5968.00,0.06,0.00
51906.95,5968.00,0.14,0.00
51907.17,5968.00,0.22,0.00
51907.47,5968.00,0.30,0.00
51907.85,5968.00,0.38,0.00
51908.31,5968.00,0.46,0.00
51908.85,5968.00,0.54,0.00
51909.47,5968.00,0.62,0.00
51910.17,5968.00,0.70,0.00
51910.95,5968.00,0.78,0.00
51911.81,5968.00,0.86,0.00
51912.75,5968.00,0.94,0.00
51913.77,5968.00,1.02,0.00
51914.88,5968.00,1.10,0.00
51916.05,5968.00,1.18,0.00
51917.32,5968.00,1.26,0.00
51918.66,5968.00,1.34,0.00
51920.08,5968.00,1.42,0.00
51921.58,5968.00,1.50,0.00
